index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm1,0.0,1.6986,1.6986,0.0
1,task-1,vm2,0.0,0.233,0.233,0.0
1,task-1,vm3,0.0,0.1287,0.1287,0.0
1,task-1,vm4,0.0,0.0991,0.0991,0.0
1,task-1,vm2,0.233,0.243,0.476,0.233
2,task-2,vm3,0.1287,0.4924,0.6211,0.1287
2,task-2,vm1,1.6986,8.0969,9.7955,1.6986
2,task-2,vm3,0.6211,0.4629,1.084,0.6211
2,task-2,vm1,9.7955,8.0805,17.876,9.7955
2,task-2,vm4,0.0991,0.2849,0.384,0.0991
3,task-3,vm2,0.476,2.0359,2.5119,0.476
3,task-3,vm3,1.084,1.0156,2.0996,1.084
3,task-3,vm4,0.384,0.5574,0.9414,0.384
3,task-3,vm4,0.9414,0.5793,1.5207000000000002,0.9414
3,task-3,vm2,2.5119,2.036,4.5479,2.5119
3,task-3,vm3,2.0996,1.0076,3.1072,2.0996
4,task-4,vm3,3.1072,1.7848,4.892,3.1072
4,task-4,vm3,4.892,1.7955,6.6875,4.892
4,task-4,vm3,6.6875,1.7858,8.4733,6.6875
4,task-4,vm3,8.4733,1.7738,10.2471,8.4733
4,task-4,vm3,10.2471,1.7934,12.0405,10.2471
5,task-5,vm4,1.5207000000000002,1.5818,3.1025,1.5207000000000002
5,task-5,vm2,4.5479,5.6796,10.2275,4.5479
5,task-5,vm4,3.1025,1.5217,4.6242,3.1025
5,task-5,vm3,12.0405,2.7949,14.8354,12.0405
5,task-5,vm4,4.6242,1.5041,6.1283,4.6242
6,task-6,vm2,10.2275,8.1034,18.3309,10.2275
6,task-6,vm3,14.8354,4.0487,18.8841,14.8354
6,task-6,vm1,17.876,19.6966,37.5726,17.876
6,task-6,vm4,6.1283,2.1698,8.2981,6.1283
6,task-6,vm4,8.2981,2.167,10.4651,8.2981
6,task-6,vm4,10.4651,2.1531,12.6182,10.4651
7,task-7,vm4,12.6182,2.9364,15.5546,12.6182
7,task-7,vm1,37.5726,25.7968,63.3694,37.5726
7,task-7,vm4,15.5546,2.9148,18.4694,15.5546
7,task-7,vm3,18.8841,5.5076,24.3917,18.8841
7,task-7,vm4,18.4694,2.9324,21.4018,18.4694
8,task-8,vm4,21.4018,3.8243,25.226100000000002,21.4018
8,task-8,vm3,24.3917,7.0795,31.4712,24.3917
8,task-8,vm4,25.226100000000002,3.8144,29.0405,25.226100000000002
8,task-8,vm2,18.3309,14.4932,32.8241,18.3309
9,task-9,vm4,29.0405,4.9042,33.944700000000005,29.0405
9,task-9,vm4,33.944700000000005,4.821,38.7657,33.944700000000005
9,task-9,vm3,31.4712,9.0702,40.541399999999996,31.4712
9,task-9,vm4,38.7657,5.0443,43.81,38.7657
9,task-9,vm2,32.8241,18.2834,51.1075,32.8241
10,task-10,vm4,43.81,5.9565,49.7665,43.81
10,task-10,vm3,40.541399999999996,11.1911,51.732499999999995,40.541399999999996
10,task-10,vm4,49.7665,5.942,55.7085,49.7665
