index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm3,0.0,0.1264,0.1264,0.0
1,task-1,vm3,0.1264,0.1372,0.2636,0.1264
1,task-1,vm4,0.0,0.1022,0.1022,0.0
1,task-1,vm4,0.1022,0.1035,0.2057,0.1022
1,task-1,vm1,0.0,0.5304,0.5304,0.0
1,task-1,vm3,0.2636,0.1248,0.38839999999999997,0.2636
1,task-1,vm1,0.5304,0.4509,0.9813000000000001,0.5304
1,task-1,vm4,0.2057,0.1076,0.3133,0.2057
1,task-1,vm1,0.9813000000000001,0.4466,1.4279000000000002,0.9813000000000001
1,task-1,vm4,0.3133,0.1006,0.41390000000000005,0.3133
1,task-1,vm4,0.41390000000000005,0.0847,0.49860000000000004,0.41390000000000005
1,task-1,vm3,0.38839999999999997,0.128,0.5164,0.38839999999999997
1,task-1,vm4,0.49860000000000004,0.109,0.6076,0.49860000000000004
1,task-1,vm3,0.5164,0.1238,0.6402,0.5164
1,task-1,vm4,0.6076,0.0887,0.6963,0.6076
1,task-1,vm1,1.4279000000000002,0.4469,1.8748000000000002,1.4279000000000002
1,task-1,vm3,0.6402,0.1335,0.7737,0.6402
1,task-1,vm1,1.8748000000000002,0.4511,2.3259000000000003,1.8748000000000002
1,task-1,vm3,0.7737,0.1212,0.8949,0.7737
1,task-1,vm2,0.0,0.2381,0.2381,0.0
1,task-1,vm4,0.6963,0.0958,0.7921,0.6963
1,task-1,vm1,2.3259000000000003,0.4431,2.769,2.3259000000000003
1,task-1,vm3,0.8949,0.1246,1.0195,0.8949
1,task-1,vm2,0.2381,0.2466,0.4847,0.2381
1,task-1,vm2,0.4847,0.2306,0.7153,0.4847
1,task-1,vm2,0.7153,0.2378,0.9531000000000001,0.7153
1,task-1,vm4,0.7921,0.0853,0.8774000000000001,0.7921
1,task-1,vm3,1.0195,0.1207,1.1402,1.0195
1,task-1,vm3,1.1402,0.1196,1.2598,1.1402
1,task-1,vm4,0.8774000000000001,0.0758,0.9532,0.8774000000000001
1,task-1,vm3,1.2598,0.1209,1.3807,1.2598
1,task-1,vm3,1.3807,0.1391,1.5198,1.3807
1,task-1,vm3,1.5198,0.1209,1.6407,1.5198
1,task-1,vm4,0.9532,0.0802,1.0334,0.9532
1,task-1,vm4,1.0334,0.0775,1.1109,1.0334
1,task-1,vm3,1.6407,0.1221,1.7628000000000001,1.6407
1,task-1,vm3,1.7628000000000001,0.118,1.8808000000000002,1.7628000000000001
1,task-1,vm1,2.769,0.445,3.214,2.769
1,task-1,vm4,1.1109,0.0773,1.1882,1.1109
1,task-1,vm3,1.8808000000000002,0.1243,2.0051,1.8808000000000002
1,task-1,vm3,2.0051,0.1174,2.1225,2.0051
1,task-1,vm4,1.1882,0.1127,1.3009,1.1882
1,task-1,vm2,0.9531000000000001,0.2315,1.1846,0.9531000000000001
1,task-1,vm3,2.1225,0.1234,2.2459000000000002,2.1225
1,task-1,vm3,2.2459000000000002,0.1393,2.3852,2.2459000000000002
1,task-1,vm4,1.3009,0.0881,1.389,1.3009
1,task-1,vm2,1.1846,0.2323,1.4169,1.1846
1,task-1,vm3,2.3852,0.1273,2.5125,2.3852
1,task-1,vm4,1.389,0.0764,1.4654,1.389
1,task-1,vm2,1.4169,0.228,1.6449,1.4169
1,task-1,vm3,2.5125,0.1181,2.6306000000000003,2.5125
1,task-1,vm3,2.6306000000000003,0.1175,2.7481000000000004,2.6306000000000003
1,task-1,vm4,1.4654,0.0801,1.5455,1.4654
1,task-1,vm2,1.6449,0.2364,1.8813,1.6449
1,task-1,vm3,2.7481000000000004,0.1318,2.8799000000000006,2.7481000000000004
1,task-1,vm4,1.5455,0.0906,1.6361,1.5455
1,task-1,vm3,2.8799000000000006,0.1244,3.0043000000000006,2.8799000000000006
1,task-1,vm4,1.6361,0.0816,1.7177000000000002,1.6361
1,task-1,vm4,1.7177000000000002,0.0791,1.7968000000000002,1.7177000000000002
1,task-1,vm3,3.0043000000000006,0.1189,3.1232000000000006,3.0043000000000006
1,task-1,vm4,1.7968000000000002,0.076,1.8728000000000002,1.7968000000000002
1,task-1,vm4,1.8728000000000002,0.0887,1.9615000000000002,1.8728000000000002
1,task-1,vm3,3.1232000000000006,0.1263,3.2495000000000007,3.1232000000000006
