index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm3,0.0,0.1339,0.1339,0.0
1,task-1,vm1,0.0,2.3013,2.3013,0.0
1,task-1,vm3,0.1339,0.129,0.2629,0.1339
1,task-1,vm3,0.2629,0.1817,0.4446,0.2629
1,task-1,vm2,0.0,0.2635,0.2635,0.0
1,task-1,vm2,0.2635,0.3113,0.5748,0.2635
1,task-1,vm1,2.3013,1.8475,4.1488,2.3013
1,task-1,vm2,0.5748,0.2533,0.8281000000000001,0.5748
1,task-1,vm4,0.0,0.1086,0.1086,0.0
1,task-1,vm3,0.4446,0.1368,0.5814,0.4446
1,task-1,vm2,0.8281000000000001,0.2331,1.0612000000000001,0.8281000000000001
1,task-1,vm3,0.5814,0.1385,0.7199,0.5814
1,task-1,vm4,0.1086,0.1015,0.2101,0.1086
1,task-1,vm2,1.0612000000000001,0.2305,1.2917,1.0612000000000001
10,task-10,vm4,0.2101,6.2146,6.4247,0.2101
10,task-10,vm4,6.4247,6.2417,12.6664,6.4247
10,task-10,vm4,12.6664,6.3424,19.0088,12.6664
10,task-10,vm3,0.7199,11.4443,12.164200000000001,0.7199
10,task-10,vm3,12.164200000000001,12.1459,24.3101,12.164200000000001
10,task-10,vm4,19.0088,6.539,25.547800000000002,19.0088
10,task-10,vm3,24.3101,12.1626,36.472699999999996,24.3101
10,task-10,vm2,1.2917,23.2965,24.5882,1.2917
10,task-10,vm4,25.547800000000002,6.2885,31.8363,25.547800000000002
10,task-10,vm4,31.8363,6.4469,38.2832,31.8363
10,task-10,vm4,38.2832,6.3275,44.6107,38.2832
10,task-10,vm3,36.472699999999996,12.0295,48.502199999999995,36.472699999999996
10,task-10,vm4,44.6107,6.1964,50.8071,44.6107
10,task-10,vm2,24.5882,22.597,47.1852,24.5882
10,task-10,vm4,50.8071,6.1038,56.9109,50.8071
