index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm3,0.0,0.1334,0.1334,0.0
1,task-1,vm4,0.0,0.0827,0.0827,0.0
1,task-1,vm2,0.0,0.2322,0.2322,0.0
1,task-1,vm2,0.2322,0.2264,0.4586,0.2322
1,task-1,vm3,0.1334,0.1272,0.2606,0.1334
2,task-2,vm2,0.4586,1.0587,1.5173,0.4586
2,task-2,vm4,0.0827,0.269,0.3517,0.0827
2,task-2,vm4,0.3517,0.2659,0.6176,0.3517
2,task-2,vm4,0.6176,0.2672,0.8848,0.6176
2,task-2,vm2,1.5173,0.8894,2.4067,1.5173
3,task-3,vm2,2.4067,2.0288,4.435499999999999,2.4067
3,task-3,vm2,4.435499999999999,2.0404,6.475899999999999,4.435499999999999
3,task-3,vm4,0.8848,0.5585,1.4433,0.8848
3,task-3,vm3,0.2606,0.9963,1.2569,0.2606
3,task-3,vm4,1.4433,0.58,2.0233,1.4433
3,task-3,vm1,0.0,3.5679,3.5679,0.0
4,task-4,vm3,1.2569,1.9159,3.1727999999999996,1.2569
4,task-4,vm3,3.1727999999999996,1.9485,5.1213,3.1727999999999996
4,task-4,vm2,6.475899999999999,3.5216,9.997499999999999,6.475899999999999
4,task-4,vm4,2.0233,0.9764,2.9997,2.0233
4,task-4,vm3,5.1213,1.7534,6.8747,5.1213
4,task-4,vm1,3.5679,6.2994,9.8673,3.5679
5,task-5,vm1,9.8673,11.6329,21.5002,9.8673
5,task-5,vm2,9.997499999999999,5.6503,15.647799999999998,9.997499999999999
5,task-5,vm3,6.8747,2.7636,9.6383,6.8747
5,task-5,vm2,15.647799999999998,5.5092,21.156999999999996,15.647799999999998
5,task-5,vm3,9.6383,2.7338,12.3721,9.6383
6,task-6,vm3,12.3721,4.0334,16.4055,12.3721
6,task-6,vm4,2.9997,2.2198,5.2195,2.9997
6,task-6,vm2,21.156999999999996,8.0794,29.236399999999996,21.156999999999996
6,task-6,vm3,16.4055,3.9119,20.3174,16.4055
6,task-6,vm3,20.3174,3.9708,24.2882,20.3174
6,task-6,vm2,29.236399999999996,7.9269,37.16329999999999,29.236399999999996
7,task-7,vm4,5.2195,3.0375,8.257,5.2195
7,task-7,vm3,24.2882,5.4929,29.7811,24.2882
7,task-7,vm4,8.257,2.9501,11.2071,8.257
7,task-7,vm4,11.2071,2.9861,14.193200000000001,11.2071
7,task-7,vm3,29.7811,5.3691,35.1502,29.7811
8,task-8,vm3,35.1502,7.1076,42.257799999999996,35.1502
8,task-8,vm2,37.16329999999999,14.34,51.503299999999996,37.16329999999999
8,task-8,vm4,14.193200000000001,3.8771,18.0703,14.193200000000001
8,task-8,vm1,21.5002,26.1973,47.6975,21.5002
9,task-9,vm3,42.257799999999996,9.0024,51.2602,42.257799999999996
9,task-9,vm4,18.0703,4.9654,23.0357,18.0703
9,task-9,vm4,23.0357,4.8659,27.9016,23.0357
9,task-9,vm4,27.9016,4.8569,32.7585,27.9016
9,task-9,vm4,32.7585,4.8923,37.6508,32.7585
10,task-10,vm4,37.6508,5.9724,43.6232,37.6508
10,task-10,vm4,43.6232,6.0618,49.684999999999995,43.6232
10,task-10,vm4,49.684999999999995,5.9857,55.6707,49.684999999999995
