index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm4,0.0,0.1115,0.1115,0.0
1,task-1,vm2,0.0,0.2483,0.2483,0.0
1,task-1,vm4,0.1115,0.1028,0.2143,0.1115
1,task-1,vm4,0.2143,0.1037,0.318,0.2143
1,task-1,vm4,0.318,0.0937,0.4117,0.318
2,task-2,vm4,0.4117,0.2631,0.6748000000000001,0.4117
2,task-2,vm4,0.6748000000000001,0.2736,0.9484000000000001,0.6748000000000001
2,task-2,vm4,0.9484000000000001,0.268,1.2164000000000001,0.9484000000000001
2,task-2,vm2,0.2483,0.9652,1.2135,0.2483
2,task-2,vm1,0.0,10.5971,10.5971,0.0
3,task-3,vm3,0.0,0.9924,0.9924,0.0
3,task-3,vm3,0.9924,0.9979,1.9903,0.9924
3,task-3,vm2,1.2135,2.1706,3.3841,1.2135
3,task-3,vm2,3.3841,2.1683,5.5524000000000004,3.3841
3,task-3,vm2,5.5524000000000004,1.894,7.446400000000001,5.5524000000000004
3,task-3,vm1,10.5971,25.5231,36.1202,10.5971
4,task-4,vm4,1.2164000000000001,0.9751,2.1915,1.2164000000000001
4,task-4,vm4,2.1915,0.9775,3.169,2.1915
4,task-4,vm1,36.1202,19.5846,55.70479999999999,36.1202
4,task-4,vm4,3.169,0.9765,4.1455,3.169
4,task-4,vm4,4.1455,0.9758,5.1213,4.1455
4,task-4,vm4,5.1213,0.9877,6.109,5.1213
5,task-5,vm3,1.9903,2.7648,4.7551000000000005,1.9903
5,task-5,vm4,6.109,1.5046,7.6136,6.109
5,task-5,vm3,4.7551000000000005,2.7692,7.5243,4.7551000000000005
5,task-5,vm2,7.446400000000001,5.5792,13.0256,7.446400000000001
5,task-5,vm3,7.5243,2.7839,10.3082,7.5243
6,task-6,vm4,7.6136,2.1613,9.7749,7.6136
6,task-6,vm3,10.3082,3.9844,14.2926,10.3082
6,task-6,vm2,13.0256,8.6633,21.6889,13.0256
6,task-6,vm3,14.2926,4.0192,18.311799999999998,14.2926
6,task-6,vm4,9.7749,2.1608,11.9357,9.7749
6,task-6,vm3,18.311799999999998,3.9987,22.310499999999998,18.311799999999998
7,task-7,vm3,22.310499999999998,5.3808,27.6913,22.310499999999998
7,task-7,vm4,11.9357,2.9255,14.8612,11.9357
7,task-7,vm2,21.6889,11.7831,33.472,21.6889
7,task-7,vm3,27.6913,5.4121,33.1034,27.6913
7,task-7,vm4,14.8612,2.9523,17.8135,14.8612
8,task-8,vm4,17.8135,4.2309,22.044400000000003,17.8135
8,task-8,vm4,22.044400000000003,3.8728,25.9172,22.044400000000003
8,task-8,vm4,25.9172,3.8297,29.7469,25.9172
8,task-8,vm3,33.1034,7.2299,40.3333,33.1034
9,task-9,vm4,29.7469,4.8388,34.5857,29.7469
9,task-9,vm2,33.472,19.8162,53.2882,33.472
9,task-9,vm4,34.5857,4.8174,39.4031,34.5857
9,task-9,vm4,39.4031,4.85,44.2531,39.4031
10,task-10,vm4,44.2531,5.9476,50.200700000000005,44.2531
10,task-10,vm4,50.200700000000005,5.9547,56.15540000000001,50.200700000000005
10,task-10,vm3,40.3333,10.982,51.3153,40.3333
