index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm3,0.0,0.1419,0.1419,0.0
1,task-1,vm2,0.0,0.2417,0.2417,0.0
1,task-1,vm3,0.1419,0.1324,0.2743,0.1419
1,task-1,vm3,0.2743,0.1306,0.4049,0.2743
1,task-1,vm1,0.0,8.5745,8.5745,0.0
1,task-1,vm1,8.5745,0.8153,9.389800000000001,8.5745
1,task-1,vm1,9.389800000000001,0.7854,10.1752,9.389800000000001
1,task-1,vm2,0.2417,0.2405,0.48219999999999996,0.2417
1,task-1,vm3,0.4049,0.1353,0.5402,0.4049
1,task-1,vm3,0.5402,0.1386,0.6788000000000001,0.5402
1,task-1,vm4,0.0,0.0919,0.0919,0.0
1,task-1,vm2,0.48219999999999996,0.2389,0.7211,0.48219999999999996
1,task-1,vm2,0.7211,0.2337,0.9548,0.7211
1,task-1,vm2,0.9548,0.2373,1.1921,0.9548
10,task-10,vm4,0.0919,6.5774,6.6693,0.0919
10,task-10,vm3,0.6788000000000001,11.3112,11.99,0.6788000000000001
10,task-10,vm3,11.99,11.4153,23.4053,11.99
10,task-10,vm4,6.6693,6.1979,12.8672,6.6693
10,task-10,vm2,1.1921,22.9197,24.1118,1.1921
10,task-10,vm3,23.4053,11.3252,34.7305,23.4053
10,task-10,vm4,12.8672,6.2245,19.0917,12.8672
10,task-10,vm3,34.7305,11.5251,46.2556,34.7305
10,task-10,vm4,19.0917,6.3833,25.475,19.0917
10,task-10,vm4,25.475,6.1526,31.6276,25.475
10,task-10,vm4,31.6276,6.1576,37.7852,31.6276
10,task-10,vm4,37.7852,6.1296,43.9148,37.7852
10,task-10,vm4,43.9148,6.1353,50.0501,43.9148
10,task-10,vm2,24.1118,22.9897,47.1015,24.1118
10,task-10,vm4,50.0501,6.2041,56.2542,50.0501
