index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm3,0.0,0.1403,0.1403,0.0
1,task-1,vm3,0.1403,0.1421,0.2824,0.1403
1,task-1,vm3,0.2824,0.1644,0.4468,0.2824
1,task-1,vm3,0.4468,0.1272,0.574,0.4468
1,task-1,vm3,0.574,0.1272,0.7011999999999999,0.574
1,task-1,vm3,0.7011999999999999,0.1355,0.8367,0.7011999999999999
1,task-1,vm2,0.0,0.2378,0.2378,0.0
1,task-1,vm3,0.8367,0.125,0.9617,0.8367
1,task-1,vm3,0.9617,0.1317,1.0934,0.9617
1,task-1,vm3,1.0934,0.1487,1.2421,1.0934
1,task-1,vm3,1.2421,0.14,1.3820999999999999,1.2421
1,task-1,vm2,0.2378,0.2417,0.47950000000000004,0.2378
1,task-1,vm3,1.3820999999999999,0.1408,1.5229,1.3820999999999999
1,task-1,vm3,1.5229,0.1406,1.6635,1.5229
10,task-10,vm4,0.0,6.3304,6.3304,0.0
10,task-10,vm3,1.6635,11.7493,13.4128,1.6635
10,task-10,vm4,6.3304,7.0972,13.4276,6.3304
10,task-10,vm3,13.4128,11.0099,24.4227,13.4128
10,task-10,vm4,13.4276,6.2805,19.7081,13.4276
10,task-10,vm4,19.7081,6.7515,26.459600000000002,19.7081
10,task-10,vm3,24.4227,11.6407,36.0634,24.4227
10,task-10,vm4,26.459600000000002,5.9272,32.3868,26.459600000000002
10,task-10,vm4,32.3868,6.7447,39.1315,32.3868
10,task-10,vm4,39.1315,5.9026,45.0341,39.1315
10,task-10,vm4,45.0341,5.9188,50.9529,45.0341
10,task-10,vm2,0.47950000000000004,22.3299,22.8094,0.47950000000000004
10,task-10,vm3,36.0634,12.9262,48.9896,36.0634
10,task-10,vm2,22.8094,23.8385,46.6479,22.8094
10,task-10,vm4,50.9529,5.9093,56.8622,50.9529
