index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm3,0.0,0.1345,0.1345,0.0
1,task-1,vm1,0.0,0.686,0.686,0.0
2,task-2,vm3,0.1345,0.5529,0.6874,0.1345
2,task-2,vm3,0.6874,0.4425,1.1299000000000001,0.6874
3,task-3,vm2,0.0,2.0023,2.0023,0.0
3,task-3,vm4,0.0,0.5648,0.5648,0.0
4,task-4,vm3,1.1299000000000001,1.7227,2.8526,1.1299000000000001
4,task-4,vm3,2.8526,1.7418,4.5944,2.8526
5,task-5,vm4,0.5648,1.5012,2.066,0.5648
5,task-5,vm2,2.0023,5.4671,7.4694,2.0023
6,task-6,vm2,7.4694,8.0578,15.5272,7.4694
6,task-6,vm2,15.5272,7.8855,23.4127,15.5272
7,task-7,vm4,2.066,2.9297,4.995699999999999,2.066
7,task-7,vm1,0.686,23.1949,23.8809,0.686
8,task-8,vm4,4.995699999999999,3.8805,8.876199999999999,4.995699999999999
8,task-8,vm3,4.5944,6.9284,11.5228,4.5944
9,task-9,vm4,8.876199999999999,4.8242,13.700399999999998,8.876199999999999
9,task-9,vm4,13.700399999999998,4.8188,18.519199999999998,13.700399999999998
10,task-10,vm3,11.5228,10.7806,22.3034,11.5228
10,task-10,vm4,18.519199999999998,5.886,24.405199999999997,18.519199999999998
