index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm1,0.0,0.5324,0.5324,0.0
1,task-1,vm3,0.0,0.1412,0.1412,0.0
2,task-2,vm4,0.0,0.2651,0.2651,0.0
2,task-2,vm3,0.1412,0.458,0.5992,0.1412
3,task-3,vm1,0.5324,4.2512,4.7836,0.5324
3,task-3,vm2,0.0,2.1099,2.1099,0.0
4,task-4,vm4,0.2651,0.987,1.2521,0.2651
4,task-4,vm2,2.1099,3.6124,5.722300000000001,2.1099
5,task-5,vm2,5.722300000000001,5.59,11.3123,5.722300000000001
5,task-5,vm3,0.5992,2.6971,3.2962999999999996,0.5992
6,task-6,vm4,1.2521,2.256,3.5080999999999998,1.2521
6,task-6,vm1,4.7836,16.3286,21.1122,4.7836
7,task-7,vm3,3.2962999999999996,5.3661,8.6624,3.2962999999999996
7,task-7,vm2,11.3123,11.6492,22.9615,11.3123
8,task-8,vm3,8.6624,7.049,15.711400000000001,8.6624
8,task-8,vm3,15.711400000000001,6.9735,22.6849,15.711400000000001
9,task-9,vm4,3.5080999999999998,4.7921,8.3002,3.5080999999999998
9,task-9,vm4,8.3002,4.8494,13.1496,8.3002
10,task-10,vm4,13.1496,5.8881,19.0377,13.1496
10,task-10,vm4,19.0377,5.9032,24.9409,19.0377
