index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm3,0.0,0.1406,0.1406,0.0
1,task-1,vm2,0.0,0.2364,0.2364,0.0
2,task-2,vm2,0.2364,0.9833,1.2197,0.2364
2,task-2,vm2,1.2197,0.8855,2.1052,1.2197
3,task-3,vm1,0.0,4.05,4.05,0.0
3,task-3,vm4,0.0,0.5493,0.5493,0.0
4,task-4,vm2,2.1052,3.4972,5.602399999999999,2.1052
4,task-4,vm4,0.5493,0.9618,1.5110999999999999,0.5493
5,task-5,vm3,0.1406,2.9465,3.0871,0.1406
5,task-5,vm4,1.5110999999999999,1.51,3.0210999999999997,1.5110999999999999
6,task-6,vm4,3.0210999999999997,2.1719,5.193,3.0210999999999997
6,task-6,vm1,4.05,16.1204,20.1704,4.05
7,task-7,vm4,5.193,2.8995,8.0925,5.193
7,task-7,vm4,8.0925,2.9118,11.004299999999999,8.0925
8,task-8,vm2,5.602399999999999,14.0272,19.6296,5.602399999999999
8,task-8,vm4,11.004299999999999,3.7982,14.802499999999998,11.004299999999999
9,task-9,vm4,14.802499999999998,4.8032,19.6057,14.802499999999998
9,task-9,vm3,3.0871,9.4136,12.5007,3.0871
10,task-10,vm4,19.6057,5.8878,25.493499999999997,19.6057
10,task-10,vm3,12.5007,11.5203,24.021,12.5007
