index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm4,0.0,0.0885,0.0885,0.0
1,task-1,vm2,0.0,0.228,0.228,0.0
2,task-2,vm4,0.0885,0.2676,0.35609999999999997,0.0885
2,task-2,vm2,0.228,0.8887,1.1167,0.228
3,task-3,vm2,1.1167,1.9518,3.0685000000000002,1.1167
3,task-3,vm2,3.0685000000000002,2.0092,5.0777,3.0685000000000002
4,task-4,vm3,0.0,1.8976,1.8976,0.0
4,task-4,vm1,0.0,7.4535,7.4535,0.0
5,task-5,vm3,1.8976,2.9614,4.859,1.8976
5,task-5,vm2,5.0777,5.5033,10.581,5.0777
6,task-6,vm4,0.35609999999999997,2.182,2.5381,0.35609999999999997
6,task-6,vm1,7.4535,16.0306,23.484099999999998,7.4535
7,task-7,vm4,2.5381,2.9196,5.4577,2.5381
7,task-7,vm2,10.581,10.6356,21.2166,10.581
8,task-8,vm4,5.4577,3.7832,9.2409,5.4577
8,task-8,vm3,4.859,7.3409,12.1999,4.859
9,task-9,vm4,9.2409,4.8725,14.113399999999999,9.2409
9,task-9,vm4,14.113399999999999,4.7958,18.9092,14.113399999999999
10,task-10,vm3,12.1999,11.657,23.8569,12.1999
10,task-10,vm4,18.9092,5.9507,24.8599,18.9092
