index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm2,0.0,0.2421,0.2421,0.0
1,task-1,vm3,0.0,0.1272,0.1272,0.0
2,task-2,vm3,0.1272,0.4414,0.5686,0.1272
2,task-2,vm3,0.5686,0.4348,1.0034,0.5686
3,task-3,vm1,0.0,4.0036,4.0036,0.0
3,task-3,vm3,1.0034,0.9986,2.0020000000000002,1.0034
4,task-4,vm4,0.0,0.9879,0.9879,0.0
4,task-4,vm4,0.9879,0.9765,1.9644,0.9879
5,task-5,vm4,1.9644,1.5203,3.4847,1.9644
5,task-5,vm3,2.0020000000000002,2.738,4.74,2.0020000000000002
6,task-6,vm1,4.0036,16.2517,20.2553,4.0036
6,task-6,vm2,0.2421,7.9224,8.1645,0.2421
7,task-7,vm3,4.74,5.3423,10.0823,4.74
7,task-7,vm3,10.0823,5.322,15.4043,10.0823
8,task-8,vm2,8.1645,14.0059,22.1704,8.1645
8,task-8,vm3,15.4043,6.9481,22.3524,15.4043
9,task-9,vm4,3.4847,4.8626,8.3473,3.4847
9,task-9,vm4,8.3473,4.7784,13.125700000000002,8.3473
10,task-10,vm4,13.125700000000002,5.9097,19.035400000000003,13.125700000000002
10,task-10,vm4,19.035400000000003,5.9147,24.950100000000003,19.035400000000003
