index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm4,0.0,0.1121,0.1121,0.0
1,task-1,vm3,0.0,0.1279,0.1279,0.0
1,task-1,vm1,0.0,3.3877,3.3877,0.0
1,task-1,vm4,0.1121,0.0901,0.2022,0.1121
1,task-1,vm4,0.2022,0.0801,0.2823,0.2022
2,task-2,vm1,3.3877,7.5997,10.987400000000001,3.3877
2,task-2,vm4,0.2823,0.2698,0.5521,0.2823
2,task-2,vm3,0.1279,0.4714,0.5992999999999999,0.1279
2,task-2,vm3,0.5992999999999999,0.4659,1.0652,0.5992999999999999
2,task-2,vm4,0.5521,0.2707,0.8228,0.5521
3,task-3,vm3,1.0652,1.0245,2.0896999999999997,1.0652
3,task-3,vm3,2.0896999999999997,1.0201,3.1098,2.0896999999999997
3,task-3,vm2,0.0,2.0558,2.0558,0.0
3,task-3,vm4,0.8228,0.556,1.3788,0.8228
3,task-3,vm3,3.1098,1.0397,4.1495,3.1098
3,task-3,vm4,1.3788,0.5503,1.9291,1.3788
4,task-4,vm3,4.1495,1.8281,5.9776,4.1495
4,task-4,vm4,1.9291,1.0132,2.9423000000000004,1.9291
4,task-4,vm4,2.9423000000000004,0.9796,3.9219000000000004,2.9423000000000004
4,task-4,vm2,2.0558,3.5784,5.6342,2.0558
4,task-4,vm3,5.9776,1.8211,7.7987,5.9776
4,task-4,vm2,5.6342,3.6364,9.2706,5.6342
5,task-5,vm4,3.9219000000000004,1.5388,5.4607,3.9219000000000004
5,task-5,vm4,5.4607,1.5229,6.9836,5.4607
5,task-5,vm4,6.9836,1.5189,8.5025,6.9836
5,task-5,vm4,8.5025,1.5066,10.0091,8.5025
5,task-5,vm2,9.2706,5.6809,14.9515,9.2706
6,task-6,vm4,10.0091,2.279,12.2881,10.0091
6,task-6,vm4,12.2881,2.1541,14.4422,12.2881
6,task-6,vm2,14.9515,8.3748,23.3263,14.9515
6,task-6,vm2,23.3263,8.1969,31.5232,23.3263
6,task-6,vm3,7.7987,4.0416,11.8403,7.7987
6,task-6,vm4,14.4422,2.1488,16.591,14.4422
7,task-7,vm3,11.8403,5.4996,17.3399,11.8403
7,task-7,vm3,17.3399,5.4521,22.792,17.3399
7,task-7,vm2,31.5232,10.9846,42.5078,31.5232
7,task-7,vm3,22.792,5.4579,28.249900000000004,22.792
7,task-7,vm2,42.5078,11.0314,53.5392,42.5078
8,task-8,vm3,28.249900000000004,7.2676,35.517500000000005,28.249900000000004
8,task-8,vm2,53.5392,14.5465,68.0857,53.5392
8,task-8,vm4,16.591,3.8049,20.3959,16.591
9,task-9,vm4,20.3959,4.8672,25.2631,20.3959
9,task-9,vm4,25.2631,4.8379,30.101000000000003,25.2631
9,task-9,vm3,35.517500000000005,9.0622,44.5797,35.517500000000005
9,task-9,vm4,30.101000000000003,4.7993,34.9003,30.101000000000003
10,task-10,vm3,44.5797,11.4707,56.0504,44.5797
10,task-10,vm3,56.0504,11.1852,67.2356,56.0504
10,task-10,vm4,34.9003,5.9912,40.8915,34.9003
