index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm1,0.0,2.3816,2.3816,0.0
1,task-1,vm2,0.0,0.2795,0.2795,0.0
1,task-1,vm4,0.0,0.0934,0.0934,0.0
1,task-1,vm4,0.0934,0.0832,0.17659999999999998,0.0934
1,task-1,vm2,0.2795,0.2334,0.5129,0.2795
2,task-2,vm4,0.17659999999999998,0.2868,0.4634,0.17659999999999998
2,task-2,vm1,2.3816,6.4554,8.837,2.3816
2,task-2,vm4,0.4634,0.2762,0.7396,0.4634
2,task-2,vm3,0.0,0.4975,0.4975,0.0
2,task-2,vm1,8.837,8.6398,17.476799999999997,8.837
3,task-3,vm3,0.4975,1.0204,1.5179,0.4975
3,task-3,vm1,17.476799999999997,15.0732,32.55,17.476799999999997
3,task-3,vm4,0.7396,0.5887,1.3283,0.7396
3,task-3,vm3,1.5179,1.1211,2.6390000000000002,1.5179
3,task-3,vm2,0.5129,2.0189,2.5318,0.5129
4,task-4,vm1,32.55,27.2033,59.753299999999996,32.55
4,task-4,vm4,1.3283,0.9905,2.3188,1.3283
4,task-4,vm1,59.753299999999996,28.3073,88.0606,59.753299999999996
4,task-4,vm2,2.5318,3.6353,6.1671,2.5318
4,task-4,vm2,6.1671,3.6047,9.771799999999999,6.1671
4,task-4,vm4,2.3188,0.9925,3.3113,2.3188
5,task-5,vm4,3.3113,1.5416,4.8529,3.3113
5,task-5,vm3,2.6390000000000002,3.0202,5.6592,2.6390000000000002
5,task-5,vm4,4.8529,1.5303,6.3832,4.8529
5,task-5,vm4,6.3832,1.5051,7.888300000000001,6.3832
6,task-6,vm4,7.888300000000001,2.2708,10.1591,7.888300000000001
6,task-6,vm4,10.1591,2.2265,12.3856,10.1591
6,task-6,vm3,5.6592,4.3391,9.9983,5.6592
6,task-6,vm1,88.0606,14.5172,102.5778,88.0606
6,task-6,vm3,9.9983,4.3631,14.3614,9.9983
7,task-7,vm3,14.3614,5.9217,20.2831,14.3614
7,task-7,vm3,20.2831,5.9378,26.2209,20.2831
7,task-7,vm4,12.3856,2.9405,15.3261,12.3856
7,task-7,vm4,15.3261,2.9862,18.3123,15.3261
7,task-7,vm4,18.3123,2.9862,21.2985,18.3123
8,task-8,vm3,26.2209,7.1096,33.3305,26.2209
8,task-8,vm4,21.2985,3.8719,25.1704,21.2985
8,task-8,vm4,25.1704,3.8478,29.0182,25.1704
8,task-8,vm2,9.771799999999999,14.3367,24.1085,9.771799999999999
9,task-9,vm3,33.3305,9.041,42.3715,33.3305
9,task-9,vm3,42.3715,9.8041,52.175599999999996,42.3715
9,task-9,vm4,29.0182,4.8751,33.893299999999996,29.0182
9,task-9,vm2,24.1085,18.1856,42.2941,24.1085
9,task-9,vm3,52.175599999999996,9.52,61.6956,52.175599999999996
10,task-10,vm4,33.893299999999996,5.9552,39.848499999999994,33.893299999999996
10,task-10,vm2,42.2941,22.5146,64.8087,42.2941
10,task-10,vm3,61.6956,12.1107,73.8063,61.6956
