index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm4,0.0,0.0925,0.0925,0.0
1,task-1,vm4,0.0925,0.0926,0.1851,0.0925
1,task-1,vm2,0.0,0.2313,0.2313,0.0
1,task-1,vm2,0.2313,0.2329,0.4642,0.2313
1,task-1,vm2,0.4642,0.2326,0.6968,0.4642
2,task-2,vm4,0.1851,0.2827,0.4678,0.1851
2,task-2,vm2,0.6968,0.8871,1.5838999999999999,0.6968
2,task-2,vm4,0.4678,0.2506,0.7183999999999999,0.4678
2,task-2,vm4,0.7183999999999999,0.2715,0.9899,0.7183999999999999
2,task-2,vm4,0.9899,0.2634,1.2533,0.9899
3,task-3,vm2,1.5838999999999999,2.0125,3.5964,1.5838999999999999
3,task-3,vm1,0.0,26.1397,26.1397,0.0
3,task-3,vm4,1.2533,0.5481,1.8014000000000001,1.2533
3,task-3,vm4,1.8014000000000001,0.5463,2.3477,1.8014000000000001
3,task-3,vm2,3.5964,2.0413,5.637700000000001,3.5964
3,task-3,vm4,2.3477,0.5481,2.8958000000000004,2.3477
4,task-4,vm2,5.637700000000001,3.5087,9.1464,5.637700000000001
4,task-4,vm4,2.8958000000000004,1.1533,4.0491,2.8958000000000004
4,task-4,vm4,4.0491,0.973,5.0221,4.0491
4,task-4,vm2,9.1464,3.5443,12.6907,9.1464
4,task-4,vm4,5.0221,0.9523,5.9744,5.0221
4,task-4,vm4,5.9744,0.9673,6.9417,5.9744
5,task-5,vm4,6.9417,1.4959,8.4376,6.9417
5,task-5,vm4,8.4376,1.5027,9.9403,8.4376
5,task-5,vm3,0.0,2.7452,2.7452,0.0
5,task-5,vm2,12.6907,5.7129,18.4036,12.6907
5,task-5,vm3,2.7452,2.8124,5.5576,2.7452
6,task-6,vm2,18.4036,7.8986,26.3022,18.4036
6,task-6,vm3,5.5576,3.9345,9.4921,5.5576
6,task-6,vm4,9.9403,2.1279,12.068200000000001,9.9403
6,task-6,vm2,26.3022,8.1999,34.5021,26.3022
6,task-6,vm4,12.068200000000001,2.1272,14.195400000000001,12.068200000000001
6,task-6,vm3,9.4921,4.017,13.5091,9.4921
7,task-7,vm3,13.5091,5.4072,18.9163,13.5091
7,task-7,vm4,14.195400000000001,2.9138,17.1092,14.195400000000001
7,task-7,vm4,17.1092,2.9016,20.010800000000003,17.1092
7,task-7,vm4,20.010800000000003,2.8842,22.895000000000003,20.010800000000003
7,task-7,vm3,18.9163,5.4253,24.3416,18.9163
8,task-8,vm3,24.3416,6.9977,31.3393,24.3416
8,task-8,vm4,22.895000000000003,4.1844,27.079400000000003,22.895000000000003
8,task-8,vm4,27.079400000000003,3.7658,30.845200000000002,27.079400000000003
8,task-8,vm2,34.5021,14.1492,48.6513,34.5021
9,task-9,vm4,30.845200000000002,4.8042,35.6494,30.845200000000002
9,task-9,vm4,35.6494,4.7761,40.4255,35.6494
9,task-9,vm4,40.4255,4.8065,45.232,40.4255
9,task-9,vm3,31.3393,9.0705,40.409800000000004,31.3393
9,task-9,vm4,45.232,4.8059,50.0379,45.232
10,task-10,vm4,50.0379,5.9075,55.9454,50.0379
10,task-10,vm3,40.409800000000004,10.9864,51.39620000000001,40.409800000000004
