index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm1,0.0,2.0413,2.0413,0.0
1,task-1,vm3,0.0,0.1417,0.1417,0.0
1,task-1,vm4,0.0,0.1544,0.1544,0.0
1,task-1,vm3,0.1417,0.1281,0.2698,0.1417
1,task-1,vm2,0.0,0.2413,0.2413,0.0
1,task-1,vm2,0.2413,0.2302,0.4715,0.2413
1,task-1,vm1,2.0413,1.9437,3.9850000000000003,2.0413
1,task-1,vm3,0.2698,0.1263,0.3961,0.2698
1,task-1,vm3,0.3961,0.1413,0.5374,0.3961
1,task-1,vm3,0.5374,0.1318,0.6692,0.5374
1,task-1,vm4,0.1544,0.108,0.2624,0.1544
1,task-1,vm1,3.9850000000000003,2.0836,6.0686,3.9850000000000003
1,task-1,vm3,0.6692,0.1332,0.8024,0.6692
1,task-1,vm3,0.8024,0.1333,0.9357,0.8024
1,task-1,vm2,0.4715,0.2328,0.7042999999999999,0.4715
1,task-1,vm1,6.0686,28.9337,35.002300000000005,6.0686
1,task-1,vm1,35.002300000000005,15.1833,50.18560000000001,35.002300000000005
1,task-1,vm1,50.18560000000001,9.7067,59.892300000000006,50.18560000000001
1,task-1,vm3,0.9357,0.1272,1.0629,0.9357
1,task-1,vm1,59.892300000000006,17.4236,77.3159,59.892300000000006
1,task-1,vm3,1.0629,0.141,1.2039,1.0629
1,task-1,vm2,0.7042999999999999,0.2335,0.9378,0.7042999999999999
1,task-1,vm4,0.2624,0.1271,0.3895,0.2624
1,task-1,vm3,1.2039,0.1292,1.3331,1.2039
1,task-1,vm3,1.3331,0.1496,1.4827,1.3331
1,task-1,vm4,0.3895,0.0793,0.4688,0.3895
1,task-1,vm3,1.4827,0.1383,1.621,1.4827
1,task-1,vm1,77.3159,11.4824,88.7983,77.3159
1,task-1,vm4,0.4688,0.0794,0.5482,0.4688
1,task-1,vm2,0.9378,0.2419,1.1797,0.9378
1,task-1,vm1,88.7983,11.4688,100.2671,88.7983
1,task-1,vm4,0.5482,0.0924,0.6406000000000001,0.5482
1,task-1,vm4,0.6406000000000001,0.09,0.7306,0.6406000000000001
1,task-1,vm4,0.7306,0.0819,0.8125,0.7306
