index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm1,0.0,1.9564,1.9564,0.0
1,task-1,vm3,0.0,0.1346,0.1346,0.0
1,task-1,vm2,0.0,0.2572,0.2572,0.0
1,task-1,vm3,0.1346,0.1369,0.27149999999999996,0.1346
1,task-1,vm3,0.27149999999999996,0.1278,0.3993,0.27149999999999996
1,task-1,vm1,1.9564,1.2096,3.166,1.9564
1,task-1,vm3,0.3993,0.135,0.5343,0.3993
1,task-1,vm3,0.5343,0.1287,0.663,0.5343
1,task-1,vm1,3.166,1.599,4.765,3.166
1,task-1,vm3,0.663,0.129,0.792,0.663
1,task-1,vm2,0.2572,0.2402,0.49739999999999995,0.2572
1,task-1,vm3,0.792,0.1335,0.9255,0.792
1,task-1,vm3,0.9255,0.122,1.0474999999999999,0.9255
1,task-1,vm3,1.0474999999999999,0.1381,1.1856,1.0474999999999999
10,task-10,vm3,1.1856,12.1749,13.360499999999998,1.1856
10,task-10,vm4,0.0,6.0887,6.0887,0.0
10,task-10,vm3,13.360499999999998,11.107,24.467499999999998,13.360499999999998
10,task-10,vm3,24.467499999999998,11.1863,35.6538,24.467499999999998
10,task-10,vm4,6.0887,6.0237,12.112400000000001,6.0887
10,task-10,vm4,12.112400000000001,6.0064,18.1188,12.112400000000001
10,task-10,vm4,18.1188,5.927,24.0458,18.1188
10,task-10,vm4,24.0458,5.9483,29.9941,24.0458
10,task-10,vm4,29.9941,5.9386,35.9327,29.9941
10,task-10,vm4,35.9327,5.9451,41.87779999999999,35.9327
10,task-10,vm4,41.87779999999999,5.9534,47.831199999999995,41.87779999999999
10,task-10,vm2,0.49739999999999995,22.532,23.0294,0.49739999999999995
10,task-10,vm3,35.6538,11.1539,46.8077,35.6538
10,task-10,vm4,47.831199999999995,5.9136,53.7448,47.831199999999995
10,task-10,vm2,23.0294,22.4915,45.5209,23.0294
