index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm2,0.0,0.3116,0.3116,0.0
1,task-1,vm2,0.3116,0.2608,0.5724,0.3116
1,task-1,vm1,0.0,1.132,1.132,0.0
1,task-1,vm1,1.132,1.6927,2.8247,1.132
1,task-1,vm2,0.5724,0.2581,0.8305,0.5724
1,task-1,vm3,0.0,0.1324,0.1324,0.0
1,task-1,vm3,0.1324,0.1283,0.2607,0.1324
1,task-1,vm1,2.8247,1.9796,4.8043,2.8247
1,task-1,vm2,0.8305,0.2619,1.0924,0.8305
1,task-1,vm1,4.8043,1.6358,6.440099999999999,4.8043
1,task-1,vm2,1.0924,0.2529,1.3453,1.0924
1,task-1,vm2,1.3453,0.2572,1.6025,1.3453
1,task-1,vm2,1.6025,0.2473,1.8498,1.6025
1,task-1,vm2,1.8498,0.237,2.0868,1.8498
10,task-10,vm3,0.2607,11.2554,11.5161,0.2607
10,task-10,vm4,0.0,5.932,5.932,0.0
10,task-10,vm4,5.932,6.0605,11.9925,5.932
10,task-10,vm3,11.5161,11.1335,22.6496,11.5161
10,task-10,vm4,11.9925,5.9388,17.9313,11.9925
10,task-10,vm2,2.0868,24.4324,26.5192,2.0868
10,task-10,vm4,17.9313,5.9322,23.863500000000002,17.9313
10,task-10,vm4,23.863500000000002,5.9006,29.764100000000003,23.863500000000002
10,task-10,vm4,29.764100000000003,5.9401,35.7042,29.764100000000003
10,task-10,vm3,22.6496,11.2731,33.9227,22.6496
10,task-10,vm4,35.7042,5.9101,41.6143,35.7042
10,task-10,vm2,26.5192,24.2119,50.7311,26.5192
10,task-10,vm4,41.6143,5.8963,47.5106,41.6143
10,task-10,vm3,33.9227,11.1664,45.0891,33.9227
10,task-10,vm4,47.5106,5.9315,53.442099999999996,47.5106
