index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
1,task-1,vm1,0.0,0.8611,0.8611,0.0
1,task-1,vm4,0.0,0.093,0.093,0.0
1,task-1,vm3,0.0,0.1309,0.1309,0.0
1,task-1,vm4,0.093,0.0798,0.1728,0.093
1,task-1,vm4,0.1728,0.0905,0.2633,0.1728
1,task-1,vm1,0.8611,1.9623,2.8234,0.8611
1,task-1,vm4,0.2633,0.097,0.36029999999999995,0.2633
1,task-1,vm4,0.36029999999999995,0.092,0.4522999999999999,0.36029999999999995
1,task-1,vm1,2.8234,1.68,4.5034,2.8234
1,task-1,vm3,0.1309,0.1344,0.2653,0.1309
1,task-1,vm1,4.5034,0.4589,4.9623,4.5034
1,task-1,vm2,0.0,0.2604,0.2604,0.0
1,task-1,vm1,4.9623,0.4457,5.4079999999999995,4.9623
1,task-1,vm1,5.4079999999999995,0.4134,5.8214,5.4079999999999995
10,task-10,vm3,0.2653,11.1991,11.4644,0.2653
10,task-10,vm4,0.4522999999999999,6.083,6.5353,0.4522999999999999
10,task-10,vm3,11.4644,11.1445,22.6089,11.4644
10,task-10,vm3,22.6089,11.1071,33.716,22.6089
10,task-10,vm2,0.2604,24.3315,24.5919,0.2604
10,task-10,vm4,6.5353,5.9385,12.4738,6.5353
10,task-10,vm4,12.4738,5.9487,18.4225,12.4738
10,task-10,vm3,33.716,11.2567,44.9727,33.716
10,task-10,vm2,24.5919,24.5705,49.1624,24.5919
10,task-10,vm4,18.4225,5.9218,24.3443,18.4225
10,task-10,vm4,24.3443,5.9311,30.2754,24.3443
10,task-10,vm3,44.9727,11.2422,56.2149,44.9727
10,task-10,vm2,49.1624,24.0815,73.2439,49.1624
10,task-10,vm3,56.2149,11.2569,67.4718,56.2149
10,task-10,vm4,30.2754,5.9553,36.2307,30.2754
